127.0.0.1 - - [10/Jan/2022:09:39:50 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:27 +0900] "GET /nearby/resources//upload//banana//2022/01/10/c78791339b0f468eb164296bf90ac562.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:27 +0900] "GET /nearby/board/boardBnoList?bNo=3 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:27 +0900] "GET /nearby/board/boardBnoList?bNo=1 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:27 +0900] "GET /nearby/board/boardBnoList?bNo=2 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:27 +0900] "GET /nearby/board/boardBnoList?bNo=4 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:27 +0900] "GET /nearby/reply/replyList?bNo=4&page=1 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:27 +0900] "GET /nearby/reply/replyList?bNo=3&page=1 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:27 +0900] "GET /nearby/reply/replyList?bNo=1&page=1 HTTP/1.1" 200 540
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:27 +0900] "GET /nearby/reply/replyList?bNo=2&page=1 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:27 +0900] "GET /nearby/resources//upload//apple//profile//2022/01/10/69f5b69e998b4a1ea3e58379acae396a.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:29 +0900] "GET /nearby/board/selectUserHome?id=alice HTTP/1.1" 200 20472
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:29 +0900] "GET /nearby/resources/css/myHome.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:29 +0900] "GET /nearby/resources//upload//elice//profile//2022/01/10/489d7abfd670430fabff0e465384674e.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:29 +0900] "GET /nearby/resources//upload//alice//profile//2022/01/10/6749ab5401cc44869beaa419db050d18.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:29 +0900] "GET /nearby/resources//upload//alice//2022/01/10/f8f3b3eaa5c048fba286e562579b7cf5.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:29 +0900] "GET /nearby/resources//upload//alice//profile//2022/01/10/6749ab5401cc44869beaa419db050d18.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:29 +0900] "GET /nearby/board/boardBnoList?bNo=3 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:29 +0900] "GET /nearby/reply/replyList?bNo=3&page=1 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:29 +0900] "POST /nearby/follow/checkFollow HTTP/1.1" 200 22
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:31 +0900] "GET /nearby/board/boardList HTTP/1.1" 200 25612
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:31 +0900] "GET /nearby/resources//upload//elice//profile//2022/01/10/489d7abfd670430fabff0e465384674e.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:31 +0900] "GET /nearby/resources//upload//elice//2022/01/10/b4c0dc1e3347414a81c119de94bc678d.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:31 +0900] "GET /nearby/resources//upload//alice//profile//2022/01/10/6749ab5401cc44869beaa419db050d18.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:31 +0900] "GET /nearby/resources//upload//alice//2022/01/10/f8f3b3eaa5c048fba286e562579b7cf5.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:31 +0900] "GET /nearby/resources//upload//banana//2022/01/10/c78791339b0f468eb164296bf90ac562.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:31 +0900] "GET /nearby/resources//upload//apple//profile//2022/01/10/69f5b69e998b4a1ea3e58379acae396a.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:31 +0900] "GET /nearby/resources//upload//banana//profile//2022/01/10/dec0bd50703d40e0b0c3e2eca0ac515e.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:31 +0900] "GET /nearby/resources//upload//apple//2022/01/10/8a0679a32bb44e7eaf825b04a6e01524.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:31 +0900] "GET /nearby/board/boardBnoList?bNo=1 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:31 +0900] "GET /nearby/board/boardBnoList?bNo=3 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:31 +0900] "GET /nearby/board/boardBnoList?bNo=2 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:31 +0900] "GET /nearby/board/boardBnoList?bNo=4 HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:31 +0900] "GET /nearby/reply/replyList?bNo=4&page=1 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:31 +0900] "GET /nearby/reply/replyList?bNo=3&page=1 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:31 +0900] "GET /nearby/reply/replyList?bNo=2&page=1 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:31 +0900] "GET /nearby/reply/replyList?bNo=1&page=1 HTTP/1.1" 200 540
0:0:0:0:0:0:0:1 - - [10/Jan/2022:15:20:31 +0900] "GET /nearby/resources//upload//apple//profile//2022/01/10/69f5b69e998b4a1ea3e58379acae396a.png HTTP/1.1" 404 721
